Country_ISO,State_ID,Date,Sales
EG,EG-PTS,2021-11-30,65427
EG,EG-PTS,2021-12-31,73556
EG,EG-PTS,2022-01-31,11673
EG,EG-PTS,2022-02-28,87942
EG,EG-PTS,2022-03-31,27912
EG,EG-PTS,2022-04-30,66606
EG,EG-PTS,2022-05-31,68149
EG,EG-PTS,2022-06-30,93159
EG,EG-PTS,2022-07-31,52767
EG,EG-PTS,2022-08-31,28849
EG,EG-PTS,2022-09-30,98489
EG,EG-PTS,2022-10-31,32621
EG,EG-PTS,2022-11-30,52602
EG,EG-PTS,2022-12-31,28717
EG,EG-PTS,2023-01-31,35255
EG,EG-PTS,2023-02-28,6798
EG,EG-PTS,2023-03-31,40666
EG,EG-PTS,2023-04-30,4396
EG,EG-PTS,2023-05-31,52983
EG,EG-PTS,2023-06-30,24764
EG,EG-PTS,2023-07-31,65465
EG,EG-PTS,2023-08-31,37612
EG,EG-PTS,2023-09-30,71752
EG,EG-PTS,2023-10-31,64153
EG,EG-PTS,2023-11-30,23929
EG,EG-PTS,2023-12-31,9090
EG,EG-SHG,2020-01-31,22655
EG,EG-SHG,2020-02-29,37162
EG,EG-SHG,2020-03-31,42874
EG,EG-SHG,2020-04-30,35393
EG,EG-SHG,2020-05-31,23650
EG,EG-SHG,2020-06-30,94795
EG,EG-SHG,2020-07-31,88394
EG,EG-SHG,2020-08-31,23712
EG,EG-SHG,2020-09-30,82891
EG,EG-SHG,2020-10-31,31283
EG,EG-SHG,2020-11-30,3978
EG,EG-SHG,2020-12-31,53901
EG,EG-SHG,2021-01-31,85824
EG,EG-SHG,2021-02-28,64590
EG,EG-SHG,2021-03-31,97487
EG,EG-SHG,2021-04-30,49305
EG,EG-SHG,2021-05-31,59199
EG,EG-SHG,2021-06-30,65425
EG,EG-SHG,2021-07-31,90045
EG,EG-SHG,2021-08-31,64414
EG,EG-SHG,2021-09-30,72138
EG,EG-SHG,2021-10-31,65969
EG,EG-SHG,2021-11-30,44243
EG,EG-SHG,2021-12-31,44490
EG,EG-SHG,2022-01-31,23804
EG,EG-SHG,2022-02-28,49944
EG,EG-SHG,2022-03-31,89108
EG,EG-SHG,2022-04-30,75498
EG,EG-SHG,2022-05-31,37877
EG,EG-SHG,2022-06-30,67014
EG,EG-SHG,2022-07-31,74502
EG,EG-SHG,2022-08-31,75069
EG,EG-SHG,2022-09-30,67309
EG,EG-SHG,2022-10-31,90740
EG,EG-SHG,2022-11-30,83250
EG,EG-SHG,2022-12-31,83417
EG,EG-SHG,2023-01-31,12496
EG,EG-SHG,2023-02-28,70161
EG,EG-SHG,2023-03-31,78062
EG,EG-SHG,2023-04-30,53727
EG,EG-SHG,2023-05-31,22749
EG,EG-SHG,2023-06-30,75125
EG,EG-SHG,2023-07-31,64655
EG,EG-SHG,2023-08-31,61137
EG,EG-SHG,2023-09-30,42532
EG,EG-SHG,2023-10-31,72312
EG,EG-SHG,2023-11-30,59552
EG,EG-SHG,2023-12-31,40889
EG,EG-SHR,2020-01-31,75904
EG,EG-SHR,2020-02-29,74233
EG,EG-SHR,2020-03-31,62831
EG,EG-SHR,2020-04-30,23217
EG,EG-SHR,2020-05-31,11478
EG,EG-SHR,2020-06-30,42731
EG,EG-SHR,2020-07-31,67409
EG,EG-SHR,2020-08-31,15642
EG,EG-SHR,2020-09-30,96624
EG,EG-SHR,2020-10-31,11473
EG,EG-SHR,2020-11-30,41164
EG,EG-SHR,2020-12-31,67445
EG,EG-SHR,2021-01-31,47273
EG,EG-SHR,2021-02-28,48573
EG,EG-SHR,2021-03-31,91412
EG,EG-SHR,2021-04-30,34204
EG,EG-SHR,2021-05-31,35354
EG,EG-SHR,2021-06-30,59011
EG,EG-SHR,2021-07-31,52049
EG,EG-SHR,2021-08-31,88495
EG,EG-SHR,2021-09-30,15992
EG,EG-SHR,2021-10-31,44876
EG,EG-SHR,2021-11-30,83756
EG,EG-SHR,2021-12-31,68847
EG,EG-SHR,2022-01-31,73703
EG,EG-SHR,2022-02-28,35359
EG,EG-SHR,2022-03-31,79443
EG,EG-SHR,2022-04-30,90725
EG,EG-SHR,2022-05-31,57745
EG,EG-SHR,2022-06-30,29371
EG,EG-SHR,2022-07-31,76776
EG,EG-SHR,2022-08-31,47540
EG,EG-SHR,2022-09-30,93174
EG,EG-SHR,2022-10-31,11285
EG,EG-SHR,2022-11-30,45769
EG,EG-SHR,2022-12-31,9004
EG,EG-SHR,2023-01-31,99140
EG,EG-SHR,2023-02-28,30497
EG,EG-SHR,2023-03-31,63691
EG,EG-SHR,2023-04-30,18797
EG,EG-SHR,2023-05-31,31595
EG,EG-SHR,2023-06-30,16128
EG,EG-SHR,2023-07-31,89867
EG,EG-SHR,2023-08-31,99717
EG,EG-SHR,2023-09-30,10197
EG,EG-SHR,2023-10-31,47232
EG,EG-SHR,2023-11-30,84167
EG,EG-SHR,2023-12-31,41520
EG,EG-SIN,2020-01-31,76893
EG,EG-SIN,2020-02-29,13642
EG,EG-SIN,2020-03-31,8211
EG,EG-SIN,2020-04-30,17158
EG,EG-SIN,2020-05-31,24967
EG,EG-SIN,2020-06-30,78814
EG,EG-SIN,2020-07-31,45583
EG,EG-SIN,2020-08-31,80688
EG,EG-SIN,2020-09-30,61532
EG,EG-SIN,2020-10-31,7269
EG,EG-SIN,2020-11-30,41765
EG,EG-SIN,2020-12-31,63127
EG,EG-SIN,2021-01-31,67635
EG,EG-SIN,2021-02-28,50944
EG,EG-SIN,2021-03-31,76450
EG,EG-SIN,2021-04-30,99358
EG,EG-SIN,2021-05-31,38256
EG,EG-SIN,2021-06-30,39321
EG,EG-SIN,2021-07-31,37877
EG,EG-SIN,2021-08-31,72537
EG,EG-SIN,2021-09-30,5813
EG,EG-SIN,2021-10-31,56542
EG,EG-SIN,2021-11-30,53038
EG,EG-SIN,2021-12-31,18660
EG,EG-SIN,2022-01-31,85886
EG,EG-SIN,2022-02-28,26851
EG,EG-SIN,2022-03-31,48059
EG,EG-SIN,2022-04-30,59024
EG,EG-SIN,2022-05-31,42169
EG,EG-SIN,2022-06-30,56167
EG,EG-SIN,2022-07-31,24299
EG,EG-SIN,2022-08-31,1871
EG,EG-SIN,2022-09-30,5001
EG,EG-SIN,2022-10-31,49109
EG,EG-SIN,2022-11-30,53245
EG,EG-SIN,2022-12-31,17883
EG,EG-SIN,2023-01-31,98826
EG,EG-SIN,2023-02-28,82976
EG,EG-SIN,2023-03-31,38407
EG,EG-SIN,2023-04-30,41464
EG,EG-SIN,2023-05-31,69245
EG,EG-SIN,2023-06-30,38194
EG,EG-SIN,2023-07-31,69347
EG,EG-SIN,2023-08-31,93806
EG,EG-SIN,2023-09-30,3142
EG,EG-SIN,2023-10-31,95302
EG,EG-SIN,2023-11-30,6736
EG,EG-SIN,2023-12-31,53084
EG,EG-TER,2020-01-31,62829
EG,EG-TER,2020-02-29,63893
EG,EG-TER,2020-03-31,69720
EG,EG-TER,2020-04-30,96696
EG,EG-TER,2020-05-31,44359
EG,EG-TER,2020-06-30,56636
EG,EG-TER,2020-07-31,35925
EG,EG-TER,2020-08-31,71319
EG,EG-TER,2020-09-30,71299
EG,EG-TER,2020-10-31,89698
EG,EG-TER,2020-11-30,44960
EG,EG-TER,2020-12-31,33256
EG,EG-TER,2021-01-31,2479
EG,EG-TER,2021-02-28,13394
EG,EG-TER,2021-03-31,15072
EG,EG-TER,2021-04-30,62384
EG,EG-TER,2021-05-31,94877
EG,EG-TER,2021-06-30,32192
EG,EG-TER,2021-07-31,75381
EG,EG-TER,2021-08-31,26750
EG,EG-TER,2021-09-30,94317
EG,EG-TER,2021-10-31,41585
EG,EG-TER,2021-11-30,52998
EG,EG-TER,2021-12-31,54750
EG,EG-TER,2022-01-31,88060
EG,EG-TER,2022-02-28,66597
EG,EG-TER,2022-03-31,85463
EG,EG-TER,2022-04-30,88696
EG,EG-TER,2022-05-31,26503
EG,EG-TER,2022-06-30,24326
EG,EG-TER,2022-07-31,83636
EG,EG-TER,2022-08-31,83060
EG,EG-TER,2022-09-30,14026
EG,EG-TER,2022-10-31,2930
EG,EG-TER,2022-11-30,47382
EG,EG-TER,2022-12-31,88176
EG,EG-TER,2023-01-31,78712
EG,EG-TER,2023-02-28,86040
EG,EG-TER,2023-03-31,92996
EG,EG-TER,2023-04-30,44454
EG,EG-TER,2023-05-31,55419
EG,EG-TER,2023-06-30,99088
EG,EG-TER,2023-07-31,3840
EG,EG-TER,2023-08-31,84003
EG,EG-TER,2023-09-30,20330
EG,EG-TER,2023-10-31,90905
EG,EG-TER,2023-11-30,50326
EG,EG-TER,2023-12-31,11814
EG,EG-HT,2020-01-31,49033
EG,EG-HT,2020-02-29,20890
EG,EG-HT,2020-03-31,35778
EG,EG-HT,2020-04-30,34646
EG,EG-HT,2020-05-31,72289
EG,EG-HT,2020-06-30,53568
EG,EG-HT,2020-07-31,95743
EG,EG-HT,2020-08-31,74514
EG,EG-HT,2020-09-30,29564
EG,EG-HT,2020-10-31,97448
EG,EG-HT,2020-11-30,12006
EG,EG-HT,2020-12-31,98046
EG,EG-HT,2021-01-31,12927
EG,EG-HT,2021-02-28,38984
EG,EG-HT,2021-03-31,23820
EG,EG-HT,2021-04-30,33640
EG,EG-HT,2021-05-31,70461
EG,EG-HT,2021-06-30,23586
EG,EG-HT,2021-07-31,12043
EG,EG-HT,2021-08-31,72294
EG,EG-HT,2021-09-30,73182
EG,EG-HT,2021-10-31,43181
EG,EG-HT,2021-11-30,68867
EG,EG-HT,2021-12-31,77166
EG,EG-HT,2022-01-31,32225
EG,EG-HT,2022-02-28,66840
EG,EG-HT,2022-03-31,91729
EG,EG-HT,2022-04-30,70468
EG,EG-HT,2022-05-31,49522
EG,EG-HT,2022-06-30,96819
EG,EG-HT,2022-07-31,57291
EG,EG-HT,2022-08-31,22797
EG,EG-HT,2022-09-30,45542
EG,EG-HT,2022-10-31,52467
EG,EG-HT,2022-11-30,12460
EG,EG-HT,2022-12-31,4066
EG,EG-HT,2023-01-31,32221
EG,EG-HT,2023-02-28,86554
EG,EG-HT,2023-03-31,61197
EG,EG-HT,2023-04-30,59751
EG,EG-HT,2023-05-31,86095
EG,EG-HT,2023-06-30,35926
EG,EG-HT,2023-07-31,18661
EG,EG-HT,2023-08-31,3144
EG,EG-HT,2023-09-30,65878
EG,EG-HT,2023-10-31,51902
EG,EG-HT,2023-11-30,82055
EG,EG-HT,2023-12-31,9004
EG,EG-SUZ,2020-01-31,53943
EG,EG-SUZ,2020-02-29,32802
EG,EG-SUZ,2020-03-31,45337
EG,EG-SUZ,2020-04-30,70627
EG,EG-SUZ,2020-05-31,41216
EG,EG-SUZ,2020-06-30,21069
EG,EG-SUZ,2020-07-31,58299
EG,EG-SUZ,2020-08-31,49825
EG,EG-SUZ,2020-09-30,76528
EG,EG-SUZ,2020-10-31,80380
EG,EG-SUZ,2020-11-30,94550
EG,EG-SUZ,2020-12-31,65430
EG,EG-SUZ,2021-01-31,51479
EG,EG-SUZ,2021-02-28,4421
EG,EG-SUZ,2021-03-31,33996
EG,EG-SUZ,2021-04-30,5146
EG,EG-SUZ,2021-05-31,54642
EG,EG-SUZ,2021-06-30,65248
EG,EG-SUZ,2021-07-31,37077
EG,EG-SUZ,2021-08-31,58175
EG,EG-SUZ,2021-09-30,44558
EG,EG-SUZ,2021-10-31,58050
EG,EG-SUZ,2021-11-30,41630
EG,EG-SUZ,2021-12-31,95181
EG,EG-SUZ,2022-01-31,45203
EG,EG-SUZ,2022-02-28,89372
EG,EG-SUZ,2022-03-31,40946
EG,EG-SUZ,2022-04-30,19050
EG,EG-SUZ,2022-05-31,42833
EG,EG-SUZ,2022-06-30,73268
EG,EG-SUZ,2022-07-31,4240
EG,EG-SUZ,2022-08-31,60340
EG,EG-SUZ,2022-09-30,61465
EG,EG-SUZ,2022-10-31,98908
EG,EG-SUZ,2022-11-30,8836
EG,EG-SUZ,2022-12-31,36965
EG,EG-SUZ,2023-01-31,90772
EG,EG-SUZ,2023-02-28,64915
EG,EG-SUZ,2023-03-31,3226
EG,EG-SUZ,2023-04-30,19671
EG,EG-SUZ,2023-05-31,96969
EG,EG-SUZ,2023-06-30,84833
EG,EG-SUZ,2023-07-31,99538
EG,EG-SUZ,2023-08-31,12827
EG,EG-SUZ,2023-09-30,9050
EG,EG-SUZ,2023-10-31,83526
EG,EG-SUZ,2023-11-30,64863
EG,EG-SUZ,2023-12-31,72299
EG,EG-WAD,2020-01-31,33588
EG,EG-WAD,2020-02-29,52486
EG,EG-WAD,2020-03-31,64975
EG,EG-WAD,2020-04-30,1130
EG,EG-WAD,2020-05-31,18550
EG,EG-WAD,2020-06-30,30204
EG,EG-WAD,2020-07-31,68115
EG,EG-WAD,2020-08-31,36561
EG,EG-WAD,2020-09-30,40770
EG,EG-WAD,2020-10-31,88611
EG,EG-WAD,2020-11-30,59748
EG,EG-WAD,2020-12-31,40275
EG,EG-WAD,2021-01-31,14302
EG,EG-WAD,2021-02-28,35732
EG,EG-WAD,2021-03-31,8538
EG,EG-WAD,2021-04-30,83868
EG,EG-WAD,2021-05-31,15877
EG,EG-WAD,2021-06-30,85439
EG,EG-WAD,2021-07-31,56369
EG,EG-WAD,2021-08-31,12562
EG,EG-WAD,2021-09-30,82576
EG,EG-WAD,2021-10-31,6092
EG,EG-WAD,2021-11-30,12708
EG,EG-WAD,2021-12-31,84366
EG,EG-WAD,2022-01-31,67759
EG,EG-WAD,2022-02-28,71943
EG,EG-WAD,2022-03-31,31397
EG,EG-WAD,2022-04-30,34566
EG,EG-WAD,2022-05-31,65027
EG,EG-WAD,2022-06-30,80758
EG,EG-WAD,2022-07-31,20958
EG,EG-WAD,2022-08-31,95192
EG,EG-WAD,2022-09-30,38565
EG,EG-WAD,2022-10-31,88349
EG,EG-WAD,2022-11-30,54149
EG,EG-WAD,2022-12-31,54462
EG,EG-WAD,2023-01-31,45327
EG,EG-WAD,2023-02-28,20859
EG,EG-WAD,2023-03-31,57727
EG,EG-WAD,2023-04-30,47797
EG,EG-WAD,2023-05-31,29524
EG,EG-WAD,2023-06-30,79038
EG,EG-WAD,2023-07-31,95322
EG,EG-WAD,2023-08-31,93307
EG,EG-WAD,2023-09-30,77811
EG,EG-WAD,2023-10-31,97087
EG,EG-WAD,2023-11-30,71250
EG,EG-WAD,2023-12-31,80993
SV,SV-AH,2020-01-31,56444
SV,SV-AH,2020-02-29,4313
SV,SV-AH,2020-03-31,61593
SV,SV-AH,2020-04-30,64949
SV,SV-AH,2020-05-31,7224
SV,SV-AH,2020-06-30,45266
SV,SV-AH,2020-07-31,1849
SV,SV-AH,2020-08-31,87524
SV,SV-AH,2020-09-30,71396
SV,SV-AH,2020-10-31,69355
SV,SV-AH,2020-11-30,80918
SV,SV-AH,2020-12-31,79357
SV,SV-AH,2021-01-31,53308
SV,SV-AH,2021-02-28,86251
SV,SV-AH,2021-03-31,53439
SV,SV-AH,2021-04-30,75239
SV,SV-AH,2021-05-31,28928
SV,SV-AH,2021-06-30,84482
SV,SV-AH,2021-07-31,33782
SV,SV-AH,2021-08-31,32560
SV,SV-AH,2021-09-30,74722
SV,SV-AH,2021-10-31,68927
SV,SV-AH,2021-11-30,34568
SV,SV-AH,2021-12-31,62570
SV,SV-AH,2022-01-31,92561
SV,SV-AH,2022-02-28,72711
SV,SV-AH,2022-03-31,23360
SV,SV-AH,2022-04-30,14525
SV,SV-AH,2022-05-31,91680
SV,SV-AH,2022-06-30,63606
SV,SV-AH,2022-07-31,44936
SV,SV-AH,2022-08-31,88228
SV,SV-AH,2022-09-30,25421
SV,SV-AH,2022-10-31,46371
SV,SV-AH,2022-11-30,33570
SV,SV-AH,2022-12-31,67332
SV,SV-AH,2023-01-31,28362
SV,SV-AH,2023-02-28,92916
SV,SV-AH,2023-03-31,81457
SV,SV-AH,2023-04-30,39751
SV,SV-AH,2023-05-31,41358
SV,SV-AH,2023-06-30,70017
SV,SV-AH,2023-07-31,53735
SV,SV-AH,2023-08-31,99804
SV,SV-AH,2023-09-30,7365
SV,SV-AH,2023-10-31,34640
SV,SV-AH,2023-11-30,32255
SV,SV-AH,2023-12-31,40050
SV,SV-CA,2020-01-31,25306
SV,SV-CA,2020-02-29,14528
SV,SV-CA,2020-03-31,37167
SV,SV-CA,2020-04-30,35233
SV,SV-CA,2020-05-31,91233
SV,SV-CA,2020-06-30,63924
SV,SV-CA,2020-07-31,23837
SV,SV-CA,2020-08-31,64490
SV,SV-CA,2020-09-30,9091
SV,SV-CA,2020-10-31,92116
SV,SV-CA,2020-11-30,68035
SV,SV-CA,2020-12-31,72246
SV,SV-CA,2021-01-31,28249
SV,SV-CA,2021-02-28,78391
SV,SV-CA,2021-03-31,75666
SV,SV-CA,2021-04-30,50400
SV,SV-CA,2021-05-31,33875
SV,SV-CA,2021-06-30,29299
SV,SV-CA,2021-07-31,65179
SV,SV-CA,2021-08-31,61319
SV,SV-CA,2021-09-30,86427
SV,SV-CA,2021-10-31,27484
SV,SV-CA,2021-11-30,17147
SV,SV-CA,2021-12-31,2228
SV,SV-CA,2022-01-31,67317
SV,SV-CA,2022-02-28,11218
SV,SV-CA,2022-03-31,37666
SV,SV-CA,2022-04-30,86410
SV,SV-CA,2022-05-31,65030
SV,SV-CA,2022-06-30,30679
SV,SV-CA,2022-07-31,33864
SV,SV-CA,2022-08-31,64656
SV,SV-CA,2022-09-30,47136
SV,SV-CA,2022-10-31,39170
SV,SV-CA,2022-11-30,81511
SV,SV-CA,2022-12-31,58384
SV,SV-CA,2023-01-31,54947
SV,SV-CA,2023-02-28,16378
SV,SV-CA,2023-03-31,29904
SV,SV-CA,2023-04-30,33635
SV,SV-CA,2023-05-31,55290
SV,SV-CA,2023-06-30,43560
SV,SV-CA,2023-07-31,68535
SV,SV-CA,2023-08-31,96504
SV,SV-CA,2023-09-30,22746
SV,SV-CA,2023-10-31,5500
SV,SV-CA,2023-11-30,61636
SV,SV-CA,2023-12-31,28497
SV,SV-CH,2020-01-31,60181
SV,SV-CH,2020-02-29,89727
SV,SV-CH,2020-03-31,33090
SV,SV-CH,2020-04-30,93757
SV,SV-CH,2020-05-31,15637
SV,SV-CH,2020-06-30,70354
SV,SV-CH,2020-07-31,34285
SV,SV-CH,2020-08-31,95170
SV,SV-CH,2020-09-30,92000
SV,SV-CH,2020-10-31,67157
SV,SV-CH,2020-11-30,8523
SV,SV-CH,2020-12-31,53077
SV,SV-CH,2021-01-31,45753
SV,SV-CH,2021-02-28,92757
SV,SV-CH,2021-03-31,59142
SV,SV-CH,2021-04-30,33147
SV,SV-CH,2021-05-31,42776
SV,SV-CH,2021-06-30,68175
SV,SV-CH,2021-07-31,32525
SV,SV-CH,2021-08-31,97262
SV,SV-CH,2021-09-30,15305
SV,SV-CH,2021-10-31,81181
SV,SV-CH,2021-11-30,45637
SV,SV-CH,2021-12-31,34198
SV,SV-CH,2022-01-31,51645
SV,SV-CH,2022-02-28,26859
SV,SV-CH,2022-03-31,58662
SV,SV-CH,2022-04-30,39066
SV,SV-CH,2022-05-31,26126
SV,SV-CH,2022-06-30,91102
SV,SV-CH,2022-07-31,69317
SV,SV-CH,2022-08-31,76441
SV,SV-CH,2022-09-30,59449
SV,SV-CH,2022-10-31,98099
SV,SV-CH,2022-11-30,29288
SV,SV-CH,2022-12-31,73795
SV,SV-CH,2023-01-31,47023
SV,SV-CH,2023-02-28,69401
SV,SV-CH,2023-03-31,31072
SV,SV-CH,2023-04-30,37977
SV,SV-CH,2023-05-31,75601
SV,SV-CH,2023-06-30,20655
SV,SV-CH,2023-07-31,16317
SV,SV-CH,2023-08-31,16075
SV,SV-CH,2023-09-30,59734
SV,SV-CH,2023-10-31,52597
SV,SV-CH,2023-11-30,31521
SV,SV-CH,2023-12-31,94140
SV,SV-CU,2020-01-31,30802
SV,SV-CU,2020-02-29,75845
SV,SV-CU,2020-03-31,49263
SV,SV-CU,2020-04-30,6587
SV,SV-CU,2020-05-31,42217
SV,SV-CU,2020-06-30,72821
SV,SV-CU,2020-07-31,21346
SV,SV-CU,2020-08-31,39788
SV,SV-CU,2020-09-30,6626
SV,SV-CU,2020-10-31,30940
SV,SV-CU,2020-11-30,44306
SV,SV-CU,2020-12-31,46815
SV,SV-CU,2021-01-31,91522
SV,SV-CU,2021-02-28,42291
SV,SV-CU,2021-03-31,25350
SV,SV-CU,2021-04-30,22523
SV,SV-CU,2021-05-31,6479
SV,SV-CU,2021-06-30,82982
SV,SV-CU,2021-07-31,45054
SV,SV-CU,2021-08-31,38266
SV,SV-CU,2021-09-30,76545
SV,SV-CU,2021-10-31,39285
SV,SV-CU,2021-11-30,67974
SV,SV-CU,2021-12-31,99695
SV,SV-CU,2022-01-31,87728
SV,SV-CU,2022-02-28,31381
SV,SV-CU,2022-03-31,26243
SV,SV-CU,2022-04-30,43021
SV,SV-CU,2022-05-31,25643
SV,SV-CU,2022-06-30,28496
SV,SV-CU,2022-07-31,32122
SV,SV-CU,2022-08-31,91290
SV,SV-CU,2022-09-30,19615
SV,SV-CU,2022-10-31,85197
SV,SV-CU,2022-11-30,28671
SV,SV-CU,2022-12-31,71809
SV,SV-CU,2023-01-31,98215
SV,SV-CU,2023-02-28,45884
SV,SV-CU,2023-03-31,56005
SV,SV-CU,2023-04-30,45403
SV,SV-CU,2023-05-31,93560
SV,SV-CU,2023-06-30,84843
SV,SV-CU,2023-07-31,82934
SV,SV-CU,2023-08-31,92698
SV,SV-CU,2023-09-30,91202
SV,SV-CU,2023-10-31,27559
SV,SV-CU,2023-11-30,35248
SV,SV-CU,2023-12-31,46527
SV,SV-LI,2020-01-31,11916
SV,SV-LI,2020-02-29,61030
SV,SV-LI,2020-03-31,19106
SV,SV-LI,2020-04-30,28622
SV,SV-LI,2020-05-31,26496
SV,SV-LI,2020-06-30,1930
SV,SV-LI,2020-07-31,17864
SV,SV-LI,2020-08-31,70117
SV,SV-LI,2020-09-30,22765
SV,SV-LI,2020-10-31,1090
SV,SV-LI,2020-11-30,3294
SV,SV-LI,2020-12-31,90702
SV,SV-LI,2021-01-31,24510
SV,SV-LI,2021-02-28,65118
SV,SV-LI,2021-03-31,51743
SV,SV-LI,2021-04-30,48415
SV,SV-LI,2021-05-31,52367
SV,SV-LI,2021-06-30,64066
SV,SV-LI,2021-07-31,99466
SV,SV-LI,2021-08-31,41268
SV,SV-LI,2021-09-30,6881
SV,SV-LI,2021-10-31,78950
SV,SV-LI,2021-11-30,51108
SV,SV-LI,2021-12-31,36389
SV,SV-LI,2022-01-31,91353
SV,SV-LI,2022-02-28,44340
SV,SV-LI,2022-03-31,23919
SV,SV-LI,2022-04-30,88529
SV,SV-LI,2022-05-31,36856
SV,SV-LI,2022-06-30,59053
SV,SV-LI,2022-07-31,88236
SV,SV-LI,2022-08-31,97411
SV,SV-LI,2022-09-30,66034
SV,SV-LI,2022-10-31,9886
SV,SV-LI,2022-11-30,9446
SV,SV-LI,2022-12-31,55989
SV,SV-LI,2023-01-31,22821
SV,SV-LI,2023-02-28,41267
SV,SV-LI,2023-03-31,64389
SV,SV-LI,2023-04-30,95154
SV,SV-LI,2023-05-31,56595
SV,SV-LI,2023-06-30,10249
SV,SV-LI,2023-07-31,67030
SV,SV-LI,2023-08-31,47162
SV,SV-LI,2023-09-30,5023
SV,SV-LI,2023-10-31,31624
SV,SV-LI,2023-11-30,70307
SV,SV-LI,2023-12-31,61844
SV,SV-MO,2020-01-31,77747
SV,SV-MO,2020-02-29,57571
SV,SV-MO,2020-03-31,34972
SV,SV-MO,2020-04-30,49067
SV,SV-MO,2020-05-31,3822
SV,SV-MO,2020-06-30,15954
SV,SV-MO,2020-07-31,35265
SV,SV-MO,2020-08-31,13320
SV,SV-MO,2020-09-30,81200
SV,SV-MO,2020-10-31,63942
SV,SV-MO,2020-11-30,45761
SV,SV-MO,2020-12-31,54693
SV,SV-MO,2021-01-31,9415
SV,SV-MO,2021-02-28,32502
SV,SV-MO,2021-03-31,34421
SV,SV-MO,2021-04-30,60883
SV,SV-MO,2021-05-31,88084
SV,SV-MO,2021-06-30,15975
SV,SV-MO,2021-07-31,49012
SV,SV-MO,2021-08-31,25644
SV,SV-MO,2021-09-30,56075
SV,SV-MO,2021-10-31,76093
SV,SV-MO,2021-11-30,12386
SV,SV-MO,2021-12-31,54882
SV,SV-MO,2022-01-31,63411
SV,SV-MO,2022-02-28,14507
SV,SV-MO,2022-03-31,40843
SV,SV-MO,2022-04-30,73797
SV,SV-MO,2022-05-31,29700
SV,SV-MO,2022-06-30,23528
SV,SV-MO,2022-07-31,94752
SV,SV-MO,2022-08-31,45880
SV,SV-MO,2022-09-30,30862
SV,SV-MO,2022-10-31,7136
SV,SV-MO,2022-11-30,19518
SV,SV-MO,2022-12-31,12976
SV,SV-MO,2023-01-31,56712
SV,SV-MO,2023-02-28,18379
SV,SV-MO,2023-03-31,69420
SV,SV-MO,2023-04-30,83327
SV,SV-MO,2023-05-31,23238
SV,SV-MO,2023-06-30,58873
SV,SV-MO,2023-07-31,38652
SV,SV-MO,2023-08-31,64568
SV,SV-MO,2023-09-30,31107
SV,SV-MO,2023-10-31,8555
SV,SV-MO,2023-11-30,1617
SV,SV-MO,2023-12-31,3874
SV,SV-PA,2020-01-31,35695
SV,SV-PA,2020-02-29,61923
SV,SV-PA,2020-03-31,94485
SV,SV-PA,2020-04-30,9209
SV,SV-PA,2020-05-31,49166
SV,SV-PA,2020-06-30,48016
SV,SV-PA,2020-07-31,22261
SV,SV-PA,2020-08-31,63390
SV,SV-PA,2020-09-30,1861
SV,SV-PA,2020-10-31,4081
SV,SV-PA,2020-11-30,35689
SV,SV-PA,2020-12-31,48596
SV,SV-PA,2021-01-31,29068
SV,SV-PA,2021-02-28,20150
SV,SV-PA,2021-03-31,31536
SV,SV-PA,2021-04-30,9963
SV,SV-PA,2021-05-31,93405
SV,SV-PA,2021-06-30,61456
SV,SV-PA,2021-07-31,70570
SV,SV-PA,2021-08-31,74073
SV,SV-PA,2021-09-30,89224
SV,SV-PA,2021-10-31,8955
SV,SV-PA,2021-11-30,58189
SV,SV-PA,2021-12-31,70242
SV,SV-PA,2022-01-31,82935
SV,SV-PA,2022-02-28,18597
SV,SV-PA,2022-03-31,94589
SV,SV-PA,2022-04-30,83271
SV,SV-PA,2022-05-31,65233
SV,SV-PA,2022-06-30,51945
SV,SV-PA,2022-07-31,32437
SV,SV-PA,2022-08-31,8737
SV,SV-PA,2022-09-30,37809
SV,SV-PA,2022-10-31,24234
SV,SV-PA,2022-11-30,70354
SV,SV-PA,2022-12-31,74498
SV,SV-PA,2023-01-31,38333
SV,SV-PA,2023-02-28,28979
SV,SV-PA,2023-03-31,91719
SV,SV-PA,2023-04-30,88901
SV,SV-PA,2023-05-31,58439
SV,SV-PA,2023-06-30,11264
SV,SV-PA,2023-07-31,47234
SV,SV-PA,2023-08-31,63933
SV,SV-PA,2023-09-30,41971
SV,SV-PA,2023-10-31,32832
SV,SV-PA,2023-11-30,33702
SV,SV-PA,2023-12-31,12468
SV,SV-SA,2020-01-31,70245
SV,SV-SA,2020-02-29,6659
SV,SV-SA,2020-03-31,63726
SV,SV-SA,2020-04-30,33447
SV,SV-SA,2020-05-31,98525
SV,SV-SA,2020-06-30,52375
SV,SV-SA,2020-07-31,94174
SV,SV-SA,2020-08-31,76444
SV,SV-SA,2020-09-30,2627
SV,SV-SA,2020-10-31,76570
SV,SV-SA,2020-11-30,31016
SV,SV-SA,2020-12-31,8195
SV,SV-SA,2021-01-31,56319
SV,SV-SA,2021-02-28,92810
SV,SV-SA,2021-03-31,81030
SV,SV-SA,2021-04-30,90663
SV,SV-SA,2021-05-31,46837
SV,SV-SA,2021-06-30,87630
SV,SV-SA,2021-07-31,95558
SV,SV-SA,2021-08-31,92594
SV,SV-SA,2021-09-30,54905
